0,0.010383
0.1,0.012448
0.2,0.014445
0.3,0.016309
0.4,0.017987
0.5,0.019439
0.6,0.02064
0.7,0.021585
0.8,0.022281
0.9,0.022753
1,0.023036
1.1,0.02317
1.2,0.023203
1.3,0.023176
1.4,0.02313
1.5,0.023096
1.6,0.023096
1.7,0.02314
1.8,0.023232
1.9,0.023363
2,0.02352
2.1,0.023686
2.2,0.023841
2.3,0.023968
2.4,0.024053
2.5,0.024086
2.6,0.024062
2.7,0.023985
2.8,0.02386
2.9,0.023699
3,0.023516
3.1,0.023326
3.2,0.023142
3.3,0.02289
3.4,0.022764
3.5,0.022687
3.6,0.022615
3.7,0.022586
3.8,0.022582
3.9,0.022599
4,0.022644
4.1,0.022706
4.2,0.022786
4.3,0.022882
4.4,0.022992
4.5,0.023118
4.6,0.023256
4.7,0.023408
4.8,0.023576
4.9,0.023763
5,0.023971
5.1,0.0242
5.2,0.024449
5.3,0.024722
5.4,0.025019
5.5,0.025342
5.6,0.025691
5.7,0.026066
5.8,0.026468
5.9,0.026898
6,0.027354
6.1,0.02783
6.2,0.028327
6.3,0.028847
6.4,0.029389
6.5,0.02995
6.6,0.030533
6.7,0.031135
6.8,0.031752
6.9,0.032383
7,0.033032
7.1,0.033704
7.2,0.034407
7.3,0.035148
7.4,0.035939
7.5,0.036787
7.6,0.037702
7.7,0.038688
7.8,0.039749
7.9,0.04088
8,0.042072
8.1,0.043306
8.2,0.044562
8.3,0.045821
8.4,0.047063
8.5,0.048268
8.6,0.049425
8.7,0.050529
8.8,0.051587
8.9,0.052618
9,0.053657
9.1,0.05475
9.2,0.055956
9.3,0.057346
9.4,0.058992
9.5,0.060959
9.6,0.063305
9.7,0.066076
9.8,0.069308
9.9,0.073012
10,0.077164
10.1,0.08171
10.2,0.086578
10.3,0.091693
10.4,0.096959
10.5,0.10226
10.6,0.10746
10.7,0.11245
10.8,0.11712
10.9,0.1214
11,0.12523
11.1,0.12858
11.2,0.13143
11.3,0.1338
11.4,0.13571
11.5,0.13724
11.6,0.13846
11.7,0.13947
11.8,0.14033
11.9,0.14111
12,0.14187
12.1,0.14265
12.2,0.1435
12.3,0.14445
12.4,0.14551
12.5,0.14668
12.6,0.14793
