60,0.54849
60.1,0.54702
60.2,0.54554
60.3,0.54406
60.4,0.54258
60.5,0.5411
60.6,0.53961
60.7,0.53812
60.8,0.53662
60.9,0.53512
61,0.5336
61.1,0.53209
61.2,0.53056
61.3,0.52904
61.4,0.5275
61.5,0.52596
61.6,0.52441
61.7,0.52287
61.8,0.52131
61.9,0.51976
62,0.5182
62.1,0.51664
62.2,0.51508
62.3,0.51351
62.4,0.51195
62.5,0.51038
62.6,0.50881
62.7,0.50723
62.8,0.50565
62.9,0.50407
63,0.50249
63.1,0.5009
63.2,0.49931
63.3,0.49771
63.4,0.49611
63.5,0.4945
63.6,0.49289
63.7,0.49127
63.8,0.48965
63.9,0.48802
64,0.48639
64.1,0.48476
64.2,0.48312
64.3,0.48148
64.4,0.47983
64.5,0.47819
64.6,0.47654
64.7,0.47489
64.8,0.47325
64.9,0.4716
65,0.46996
65.1,0.46831
65.2,0.46667
65.3,0.46502
65.4,0.46338
65.5,0.46173
65.6,0.46008
65.7,0.45844
65.8,0.45678
65.9,0.45513
66,0.45346
66.1,0.4518
66.2,0.45013
66.3,0.44846
66.4,0.44678
66.5,0.4451
66.6,0.44342
66.7,0.44173
66.8,0.44004
66.9,0.43835
67,0.43665
67.1,0.43496
67.2,0.43326
67.3,0.43156
67.4,0.42986
67.5,0.42816
67.6,0.42646
67.7,0.42476
67.8,0.42305
67.9,0.42135
68,0.41964
68.1,0.41793
68.2,0.41622
68.3,0.41451
68.4,0.41279
68.5,0.41108
68.6,0.40936
68.7,0.40764
68.8,0.40591
68.9,0.40419
69,0.40246
69.1,0.40073
69.2,0.399
69.3,0.39727
69.4,0.39553
69.5,0.3938
69.6,0.39207
69.7,0.39034
69.8,0.3886
69.9,0.38687
70,0.38514
70.1,0.38341
70.2,0.38168
70.3,0.37995
70.4,0.37822
70.5,0.37649
70.6,0.37476
70.7,0.37303
70.8,0.37129
70.9,0.36956
71,0.36782
71.1,0.36609
71.2,0.36435
71.3,0.36262
71.4,0.36088
71.5,0.35914
71.6,0.3574
71.7,0.35567
71.8,0.35393
71.9,0.35219
72,0.35045
72.1,0.34872
72.2,0.34698
72.3,0.34524
72.4,0.3435
72.5,0.34176
72.6,0.34002
72.7,0.33828
72.8,0.33655
72.9,0.33481
73,0.33307
73.1,0.33133
73.2,0.32959
73.3,0.32785
73.4,0.3261
73.5,0.32436
73.6,0.32261
73.7,0.32086
73.8,0.31911
73.9,0.31736
74,0.3156
74.1,0.31385
74.2,0.31209
74.3,0.31033
74.4,0.30857
74.5,0.30682
74.6,0.30507
74.7,0.30332
74.8,0.30158
74.9,0.29984
75,0.29811
75.1,0.29638
75.2,0.29466
75.3,0.29294
75.4,0.29123
75.5,0.28952
75.6,0.28781
75.7,0.28611
75.8,0.2844
75.9,0.28269
76,0.28098
76.1,0.27927
76.2,0.27756
76.3,0.27584
76.4,0.27412
76.5,0.27241
76.6,0.27069
76.7,0.26897
76.8,0.26725
76.9,0.26553
77,0.26382
77.1,0.2621
77.2,0.26039
77.3,0.25868
77.4,0.25698
77.5,0.25527
77.6,0.25357
77.7,0.25187
77.8,0.25017
77.9,0.24847
78,0.24678
78.1,0.24508
78.2,0.24339
78.3,0.24169
78.4,0.24
78.5,0.2383
78.6,0.23661
78.7,0.23493
78.8,0.23324
78.9,0.23156
79,0.22988
79.1,0.2282
79.2,0.22653
79.3,0.22486
79.4,0.22319
79.5,0.22153
79.6,0.21987
79.7,0.21821
79.8,0.21656
79.9,0.21488
80,0.21325
80.1,0.21158
80.2,0.2099
80.3,0.20831
80.4,0.20653
80.5,0.20498
80.6,0.20397
