9.700,0.8607,0.06779,0.04727,0.0222,0.1513,1.0000,54.0199,160.0000
9.800,0.8551,0.06991,0.04927,0.0225,0.1515,1.0000,54.0122,160.0000
9.900,0.8496,0.07205,0.05126,0.0227,0.1516,1.0000,54.0027,160.0000
10.500,0.6794,0.10736,0.08749,0.0012,0.1973,1.0000,50.9887,160.0000
11.000,0.4773,0.13039,0.09673,-0.0106,0.3214,1.0000,43.1718,160.0000
11.250,0.4776,0.13334,0.09939,-0.0106,0.3117,1.0000,43.7724,160.0000
11.500,0.4806,0.13719,0.10241,-0.0108,0.3055,1.0000,44.1554,160.0000
11.750,0.4881,0.14043,0.10531,-0.0106,0.2939,1.0000,44.8760,160.0000
12.000,0.4781,0.14292,0.10747,-0.0108,0.2880,1.0000,45.2421,160.0000
12.250,0.4848,0.14612,0.11043,-0.0108,0.2787,1.0000,45.8224,160.0000
12.500,0.4865,0.14971,0.11337,-0.0111,0.2739,1.0000,46.1235,160.0000
12.750,0.4796,0.15121,0.11535,-0.0111,0.2647,1.0000,46.7012,160.0000
13.000,0.4914,0.15573,0.11891,-0.0113,0.2584,1.0000,47.0914,160.0000
13.250,0.4788,0.15617,0.12041,-0.0115,0.2501,1.0000,47.6200,160.0000
13.500,0.5097,0.16371,0.12568,-0.0116,0.2437,1.0000,48.0181,160.0000
13.750,0.4805,0.16118,0.12601,-0.0122,0.2388,1.0000,48.3303,160.0000
14.000,0.4898,0.16436,0.12925,-0.0122,0.2309,1.0000,48.8315,160.0000
14.250,0.4932,0.16757,0.13237,-0.0126,0.2267,1.0000,49.0997,160.0000
14.500,0.4828,0.16699,0.13408,-0.0132,0.2192,1.0000,49.5750,160.0000
14.750,0.5191,0.17702,0.14006,-0.0131,0.2125,1.0000,50.0054,160.0000
15.000,0.4897,0.17219,0.14024,-0.0140,0.2097,1.0000,50.1871,160.0000
15.250,0.4880,0.17328,0.14293,-0.0147,0.2031,1.0000,50.6117,160.0000
15.500,0.5217,0.18330,0.14871,-0.0144,0.1970,1.0000,51.0050,160.0000
15.750,0.4965,0.17883,0.14953,-0.0157,0.1946,1.0000,51.1624,160.0000
16.000,0.4947,0.17976,0.15236,-0.0166,0.1878,1.0000,51.6058,160.0000
16.250,0.5282,0.19013,0.15811,-0.0161,0.1818,1.0000,51.9970,160.0000
16.500,0.5069,0.18619,0.15948,-0.0177,0.1801,1.0000,52.1087,160.0000
16.750,0.5020,0.18645,0.16238,-0.0189,0.1750,1.0000,52.4459,160.0000
17.000,0.5092,0.18937,0.16595,-0.0193,0.1698,1.0000,52.7838,160.0000
17.250,0.5289,0.19700,0.17079,-0.0193,0.1663,1.0000,53.0198,160.0000
17.500,0.5137,0.19412,0.17303,-0.0212,0.1636,1.0000,53.1980,160.0000
17.750,0.5144,0.19558,0.17643,-0.0222,0.1580,1.0000,53.5716,160.0000
18.000,0.5266,0.19994,0.18036,-0.0223,0.1532,1.0000,53.8956,160.0000
18.250,0.5362,0.20515,0.18470,-0.0229,0.1512,1.0000,54.0315,160.0000
18.500,0.5261,0.20341,0.18763,-0.0248,0.1487,1.0000,54.1997,160.0000
18.750,0.5271,0.20502,0.19132,-0.0260,0.1444,1.0000,54.4939,160.0000
19.000,0.5336,0.20793,0.19513,-0.0266,0.1403,1.0000,54.7756,160.0000
19.250,0.5561,0.21748,0.20034,-0.0263,0.1369,1.0000,55.0064,160.0000
19.500,0.5431,0.21423,0.20309,-0.0283,0.1356,1.0000,55.0971,160.0000
19.750,0.5409,0.21479,0.20686,-0.0299,0.1318,1.0000,55.3673,160.0000
