alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,Top_Itr,Bot_Itr
3.120,0.4628,0.02321,0.01106,-0.0323,0.7784,1.0000,15.5877,160.0000
3.130,0.4643,0.02318,0.01103,-0.0323,0.7770,1.0000,15.6687,160.0000
3.140,0.4659,0.02315,0.01100,-0.0322,0.7757,1.0000,15.7452,160.0000
3.150,0.4677,0.02311,0.01096,-0.0322,0.7745,1.0000,15.8174,160.0000
3.160,0.4696,0.02307,0.01091,-0.0322,0.7734,1.0000,15.8854,160.0000
3.170,0.4715,0.02302,0.01086,-0.0321,0.7723,1.0000,15.9495,160.0000
3.180,0.4730,0.02300,0.01082,-0.0321,0.7711,1.0000,16.0215,160.0000
3.190,0.4725,0.02305,0.01088,-0.0318,0.7691,1.0000,16.1429,160.0000
3.200,0.4726,0.02308,0.01091,-0.0317,0.7672,1.0000,16.2539,160.0000
3.210,0.4731,0.02310,0.01092,-0.0315,0.7655,1.0000,16.3573,160.0000
3.220,0.4739,0.02310,0.01092,-0.0314,0.7639,1.0000,16.4511,160.0000
3.230,0.4749,0.02309,0.01091,-0.0313,0.7624,1.0000,16.5410,160.0000
3.240,0.4761,0.02307,0.01089,-0.0312,0.7610,1.0000,16.6251,160.0000
3.250,0.4775,0.02305,0.01086,-0.0311,0.7597,1.0000,16.7043,160.0000
3.260,0.4790,0.02301,0.01082,-0.0311,0.7584,1.0000,16.7792,160.0000
3.270,0.4806,0.02298,0.01078,-0.0310,0.7573,1.0000,16.8498,160.0000
3.280,0.4823,0.02294,0.01073,-0.0309,0.7561,1.0000,16.9164,160.0000
3.290,0.4840,0.02290,0.01068,-0.0308,0.7551,1.0000,16.9794,160.0000
3.300,0.4843,0.02292,0.01070,-0.0307,0.7534,1.0000,17.0831,160.0000
3.310,0.4842,0.02296,0.01075,-0.0305,0.7514,1.0000,17.2003,160.0000
3.320,0.4845,0.02299,0.01077,-0.0304,0.7496,1.0000,17.3081,160.0000
3.330,0.4852,0.02300,0.01077,-0.0302,0.7479,1.0000,17.4072,160.0000
3.340,0.4860,0.02299,0.01077,-0.0301,0.7464,1.0000,17.5015,160.0000
3.350,0.4871,0.02298,0.01075,-0.0300,0.7449,1.0000,17.5890,160.0000
3.360,0.4883,0.02296,0.01072,-0.0299,0.7435,1.0000,17.6714,160.0000
3.370,0.4896,0.02293,0.01069,-0.0298,0.7422,1.0000,17.7488,160.0000
3.380,0.4910,0.02290,0.01065,-0.0297,0.7410,1.0000,17.8220,160.0000
3.390,0.4925,0.02287,0.01061,-0.0296,0.7398,1.0000,17.8916,160.0000
3.400,0.4940,0.02283,0.01056,-0.0295,0.7388,1.0000,17.9567,160.0000
3.410,0.4950,0.02282,0.01054,-0.0294,0.7374,1.0000,18.0388,160.0000
3.420,0.4949,0.02287,0.01059,-0.0292,0.7353,1.0000,18.1610,160.0000
3.430,0.4951,0.02290,0.01062,-0.0291,0.7335,1.0000,18.2730,160.0000
3.440,0.4957,0.02291,0.01063,-0.0289,0.7317,1.0000,18.3759,160.0000
3.450,0.4964,0.02292,0.01063,-0.0288,0.7301,1.0000,18.4738,160.0000
3.460,0.4974,0.02291,0.01062,-0.0287,0.7286,1.0000,18.5646,160.0000
3.470,0.4984,0.02289,0.01060,-0.0286,0.7272,1.0000,18.6479,160.0000
3.480,0.4996,0.02287,0.01057,-0.0285,0.7259,1.0000,18.7273,160.0000
3.490,0.5009,0.02284,0.01053,-0.0283,0.7246,1.0000,18.8026,160.0000
3.500,0.5022,0.02281,0.01049,-0.0282,0.7234,1.0000,18.8735,160.0000
3.520,0.5050,0.02275,0.01040,-0.0280,0.7212,1.0000,19.0084,160.0000
3.530,0.5049,0.02281,0.01046,-0.0279,0.7191,1.0000,19.1350,160.0000
3.540,0.5051,0.02284,0.01049,-0.0277,0.7171,1.0000,19.2505,160.0000
3.550,0.5056,0.02286,0.01051,-0.0276,0.7153,1.0000,19.3574,160.0000
3.560,0.5063,0.02286,0.01051,-0.0274,0.7137,1.0000,19.4571,160.0000
3.570,0.5072,0.02286,0.01050,-0.0273,0.7121,1.0000,19.5503,160.0000
3.580,0.5081,0.02285,0.01048,-0.0272,0.7107,1.0000,19.6352,160.0000
3.590,0.5092,0.02283,0.01045,-0.0271,0.7093,1.0000,19.7169,160.0000
3.600,0.5104,0.02281,0.01042,-0.0269,0.7080,1.0000,19.7939,160.0000
3.610,0.5117,0.02278,0.01038,-0.0268,0.7068,1.0000,19.8665,160.0000
3.620,0.5130,0.02275,0.01034,-0.0267,0.7057,1.0000,19.9357,160.0000
3.630,0.5144,0.02272,0.01028,-0.0266,0.7046,1.0000,20.0008,160.0000
3.640,0.5143,0.02277,0.01035,-0.0264,0.7025,1.0000,20.1283,160.0000
3.650,0.5146,0.02280,0.01038,-0.0263,0.7005,1.0000,20.2449,160.0000
3.660,0.5150,0.02282,0.01040,-0.0262,0.6987,1.0000,20.3536,160.0000
3.670,0.5157,0.02283,0.01040,-0.0260,0.6970,1.0000,20.4551,160.0000
3.680,0.5166,0.02283,0.01039,-0.0259,0.6954,1.0000,20.5499,160.0000
3.690,0.5175,0.02282,0.01037,-0.0258,0.6940,1.0000,20.6363,160.0000
3.700,0.5185,0.02280,0.01035,-0.0256,0.6926,1.0000,20.7201,160.0000
3.710,0.5197,0.02278,0.01031,-0.0255,0.6913,1.0000,20.7976,160.0000
3.720,0.5208,0.02276,0.01028,-0.0254,0.6900,1.0000,20.8711,160.0000
3.730,0.5221,0.02273,0.01023,-0.0252,0.6889,1.0000,20.9401,160.0000
3.740,0.5233,0.02271,0.01019,-0.0251,0.6877,1.0000,21.0106,160.0000
3.750,0.5233,0.02276,0.01025,-0.0250,0.6856,1.0000,21.1396,160.0000
3.760,0.5236,0.02280,0.01029,-0.0249,0.6836,1.0000,21.2576,160.0000
3.770,0.5242,0.02282,0.01030,-0.0247,0.6818,1.0000,21.3668,160.0000
3.780,0.5249,0.02282,0.01030,-0.0246,0.6801,1.0000,21.4684,160.0000
3.790,0.5257,0.02282,0.01029,-0.0245,0.6785,1.0000,21.5638,160.0000
3.800,0.5266,0.02281,0.01028,-0.0243,0.6770,1.0000,21.6504,160.0000
3.810,0.5276,0.02280,0.01025,-0.0242,0.6756,1.0000,21.7339,160.0000
3.820,0.5287,0.02278,0.01022,-0.0241,0.6743,1.0000,21.8136,160.0000
3.830,0.5299,0.02276,0.01018,-0.0239,0.6731,1.0000,21.8865,160.0000
3.840,0.5311,0.02274,0.01013,-0.0238,0.6719,1.0000,21.9567,160.0000
3.850,0.5319,0.02274,0.01013,-0.0237,0.6704,1.0000,22.0490,160.0000
3.860,0.5321,0.02279,0.01018,-0.0235,0.6683,1.0000,22.1744,160.0000
3.870,0.5325,0.02281,0.01021,-0.0234,0.6663,1.0000,22.2912,160.0000
3.880,0.5330,0.02283,0.01022,-0.0233,0.6645,1.0000,22.3994,160.0000
3.890,0.5338,0.02284,0.01022,-0.0232,0.6628,1.0000,22.4987,160.0000
3.900,0.5346,0.02283,0.01020,-0.0230,0.6612,1.0000,22.5948,160.0000
3.910,0.5355,0.02283,0.01018,-0.0229,0.6598,1.0000,22.6811,160.0000
3.920,0.5365,0.02281,0.01016,-0.0228,0.6584,1.0000,22.7641,160.0000
3.930,0.5376,0.02280,0.01012,-0.0226,0.6571,1.0000,22.8420,160.0000
3.940,0.5388,0.02278,0.01008,-0.0225,0.6559,1.0000,22.9169,160.0000
3.950,0.5400,0.02275,0.01003,-0.0224,0.6547,1.0000,22.9865,160.0000
3.960,0.5403,0.02279,0.01008,-0.0222,0.6527,1.0000,23.1049,160.0000
3.970,0.5406,0.02283,0.01012,-0.0221,0.6506,1.0000,23.2302,160.0000
3.980,0.5411,0.02285,0.01014,-0.0220,0.6488,1.0000,23.3408,160.0000
3.990,0.5418,0.02287,0.01015,-0.0219,0.6470,1.0000,23.4464,160.0000
4.000,0.5425,0.02287,0.01014,-0.0217,0.6454,1.0000,23.5453,160.0000
4.010,0.5434,0.02287,0.01013,-0.0216,0.6438,1.0000,23.6379,160.0000
4.020,0.5444,0.02286,0.01010,-0.0215,0.6424,1.0000,23.7242,160.0000
4.030,0.5454,0.02285,0.01007,-0.0213,0.6410,1.0000,23.8064,160.0000
4.040,0.5465,0.02283,0.01003,-0.0212,0.6397,1.0000,23.8835,160.0000
4.050,0.5476,0.02281,0.00999,-0.0211,0.6385,1.0000,23.9559,160.0000
4.060,0.5484,0.02282,0.00999,-0.0209,0.6369,1.0000,24.0533,160.0000
4.070,0.5486,0.02287,0.01004,-0.0208,0.6348,1.0000,24.1805,160.0000
4.080,0.5491,0.02289,0.01007,-0.0207,0.6328,1.0000,24.2977,160.0000
4.090,0.5497,0.02291,0.01008,-0.0206,0.6310,1.0000,24.4078,160.0000
4.100,0.5504,0.02292,0.01008,-0.0205,0.6293,1.0000,24.5101,160.0000
4.110,0.5512,0.02292,0.01007,-0.0203,0.6276,1.0000,24.6071,160.0000
4.120,0.5521,0.02292,0.01005,-0.0202,0.6261,1.0000,24.6979,160.0000
4.130,0.5531,0.02291,0.01002,-0.0200,0.6247,1.0000,24.7854,160.0000
4.140,0.5542,0.02289,0.00999,-0.0199,0.6234,1.0000,24.8637,160.0000
4.150,0.5553,0.02288,0.00995,-0.0198,0.6221,1.0000,24.9387,160.0000
4.160,0.5563,0.02287,0.00992,-0.0196,0.6207,1.0000,25.0203,160.0000
4.170,0.5565,0.02292,0.00998,-0.0195,0.6185,1.0000,25.1535,160.0000
4.180,0.5569,0.02295,0.01001,-0.0194,0.6165,1.0000,25.2758,160.0000
4.190,0.5575,0.02297,0.01003,-0.0193,0.6146,1.0000,25.3892,160.0000
4.200,0.5582,0.02299,0.01003,-0.0192,0.6128,1.0000,25.4943,160.0000
4.210,0.5590,0.02299,0.01002,-0.0190,0.6112,1.0000,25.5930,160.0000
4.220,0.5599,0.02299,0.01000,-0.0189,0.6096,1.0000,25.6856,160.0000
4.230,0.5608,0.02298,0.00998,-0.0188,0.6082,1.0000,25.7735,160.0000
4.240,0.5619,0.02297,0.00994,-0.0186,0.6068,1.0000,25.8556,160.0000
4.250,0.5630,0.02296,0.00990,-0.0185,0.6055,1.0000,25.9328,160.0000
4.260,0.5640,0.02295,0.00987,-0.0184,0.6042,1.0000,26.0104,160.0000
4.270,0.5642,0.02300,0.00993,-0.0183,0.6020,1.0000,26.1437,160.0000
4.280,0.5646,0.02303,0.00997,-0.0182,0.6000,1.0000,26.2653,160.0000
4.290,0.5652,0.02306,0.00999,-0.0181,0.5980,1.0000,26.3815,160.0000
4.300,0.5659,0.02307,0.00999,-0.0179,0.5962,1.0000,26.4887,160.0000
4.310,0.5667,0.02308,0.00999,-0.0178,0.5946,1.0000,26.5899,160.0000
4.320,0.5676,0.02308,0.00997,-0.0177,0.5930,1.0000,26.6836,160.0000
4.330,0.5685,0.02307,0.00994,-0.0175,0.5915,1.0000,26.7725,160.0000
4.340,0.5696,0.02307,0.00991,-0.0174,0.5901,1.0000,26.8563,160.0000
4.360,0.5716,0.02306,0.00984,-0.0172,0.5874,1.0000,27.0180,160.0000
4.370,0.5719,0.02310,0.00990,-0.0171,0.5852,1.0000,27.1512,160.0000
4.380,0.5723,0.02314,0.00994,-0.0169,0.5831,1.0000,27.2774,160.0000
4.390,0.5729,0.02316,0.00996,-0.0168,0.5812,1.0000,27.3928,160.0000
4.400,0.5736,0.02317,0.00996,-0.0167,0.5794,1.0000,27.5012,160.0000
4.410,0.5744,0.02318,0.00995,-0.0166,0.5777,1.0000,27.6020,160.0000
4.420,0.5752,0.02318,0.00994,-0.0164,0.5761,1.0000,27.6966,160.0000
4.430,0.5762,0.02318,0.00991,-0.0163,0.5746,1.0000,27.7875,160.0000
4.440,0.5772,0.02317,0.00988,-0.0162,0.5732,1.0000,27.8720,160.0000
4.450,0.5783,0.02317,0.00983,-0.0161,0.5719,1.0000,27.9510,160.0000
4.460,0.5791,0.02318,0.00983,-0.0159,0.5703,1.0000,28.0476,160.0000
4.470,0.5793,0.02322,0.00989,-0.0158,0.5680,1.0000,28.1824,160.0000
4.480,0.5798,0.02326,0.00992,-0.0157,0.5660,1.0000,28.3052,160.0000
4.490,0.5804,0.02328,0.00994,-0.0156,0.5641,1.0000,28.4195,160.0000
4.500,0.5812,0.02329,0.00994,-0.0155,0.5623,1.0000,28.5290,160.0000
4.510,0.5820,0.02330,0.00993,-0.0154,0.5606,1.0000,28.6308,160.0000
4.520,0.5829,0.02330,0.00991,-0.0152,0.5590,1.0000,28.7258,160.0000
4.530,0.5838,0.02330,0.00988,-0.0151,0.5575,1.0000,28.8149,160.0000
4.540,0.5848,0.02330,0.00984,-0.0150,0.5561,1.0000,28.8986,160.0000
4.550,0.5859,0.02329,0.00980,-0.0149,0.5548,1.0000,28.9769,160.0000
4.560,0.5864,0.02333,0.00984,-0.0148,0.5528,1.0000,29.0993,160.0000
4.570,0.5868,0.02337,0.00989,-0.0146,0.5507,1.0000,29.2256,160.0000
4.580,0.5873,0.02340,0.00992,-0.0145,0.5486,1.0000,29.3473,160.0000
4.590,0.5880,0.02342,0.00993,-0.0144,0.5468,1.0000,29.4595,160.0000
4.600,0.5887,0.02343,0.00993,-0.0143,0.5450,1.0000,29.5672,160.0000
4.610,0.5896,0.02344,0.00992,-0.0142,0.5433,1.0000,29.6671,160.0000
4.620,0.5905,0.02344,0.00990,-0.0141,0.5418,1.0000,29.7607,160.0000
4.630,0.5914,0.02344,0.00986,-0.0139,0.5403,1.0000,29.8487,160.0000
4.640,0.5925,0.02344,0.00983,-0.0138,0.5389,1.0000,29.9310,160.0000
4.650,0.5935,0.02344,0.00980,-0.0137,0.5375,1.0000,30.0156,160.0000
4.660,0.5937,0.02349,0.00987,-0.0136,0.5353,1.0000,30.1502,160.0000
4.670,0.5942,0.02353,0.00991,-0.0135,0.5331,1.0000,30.2793,160.0000
4.680,0.5948,0.02355,0.00993,-0.0134,0.5311,1.0000,30.3998,160.0000
4.690,0.5955,0.02357,0.00993,-0.0133,0.5293,1.0000,30.5120,160.0000
4.700,0.5963,0.02358,0.00993,-0.0131,0.5275,1.0000,30.6169,160.0000
4.710,0.5971,0.02359,0.00991,-0.0130,0.5259,1.0000,30.7155,160.0000
4.720,0.5980,0.02360,0.00988,-0.0129,0.5244,1.0000,30.8075,160.0000
4.730,0.5990,0.02360,0.00985,-0.0128,0.5229,1.0000,30.8939,160.0000
4.740,0.6001,0.02360,0.00981,-0.0127,0.5216,1.0000,30.9747,160.0000
4.750,0.6006,0.02363,0.00985,-0.0126,0.5196,1.0000,31.0938,160.0000
4.760,0.6010,0.02367,0.00990,-0.0124,0.5174,1.0000,31.2281,160.0000
4.770,0.6015,0.02371,0.00993,-0.0123,0.5153,1.0000,31.3516,160.0000
4.780,0.6022,0.02373,0.00994,-0.0122,0.5134,1.0000,31.4674,160.0000
4.790,0.6029,0.02374,0.00994,-0.0121,0.5116,1.0000,31.5760,160.0000
4.800,0.6037,0.02375,0.00993,-0.0120,0.5099,1.0000,31.6781,160.0000
4.810,0.6046,0.02376,0.00991,-0.0119,0.5083,1.0000,31.7738,160.0000
4.820,0.6056,0.02377,0.00988,-0.0118,0.5068,1.0000,31.8626,160.0000
4.830,0.6066,0.02377,0.00984,-0.0116,0.5055,1.0000,31.9447,160.0000
4.840,0.6074,0.02379,0.00984,-0.0115,0.5038,1.0000,32.0438,160.0000
4.850,0.6077,0.02384,0.00990,-0.0114,0.5016,1.0000,32.1809,160.0000
4.860,0.6082,0.02387,0.00994,-0.0113,0.4995,1.0000,32.3070,160.0000
4.870,0.6088,0.02390,0.00996,-0.0112,0.4975,1.0000,32.4262,160.0000
4.880,0.6096,0.02392,0.00997,-0.0111,0.4956,1.0000,32.5382,160.0000
4.890,0.6104,0.02394,0.00996,-0.0110,0.4939,1.0000,32.6415,160.0000
4.900,0.6112,0.02395,0.00994,-0.0109,0.4923,1.0000,32.7402,160.0000
4.910,0.6122,0.02396,0.00992,-0.0108,0.4908,1.0000,32.8322,160.0000
4.920,0.6132,0.02396,0.00988,-0.0106,0.4893,1.0000,32.9179,160.0000
4.930,0.6142,0.02397,0.00984,-0.0105,0.4880,1.0000,32.9982,160.0000
4.940,0.6145,0.02402,0.00992,-0.0104,0.4857,1.0000,33.1357,160.0000
4.950,0.6149,0.02406,0.00997,-0.0103,0.4836,1.0000,33.2671,160.0000
4.960,0.6155,0.02409,0.00999,-0.0102,0.4815,1.0000,33.3888,160.0000
4.970,0.6162,0.02412,0.01001,-0.0101,0.4797,1.0000,33.5026,160.0000
4.980,0.6169,0.02413,0.01000,-0.0100,0.4779,1.0000,33.6107,160.0000
4.990,0.6178,0.02415,0.00999,-0.0099,0.4762,1.0000,33.7113,160.0000
5.000,0.6187,0.02416,0.00997,-0.0098,0.4746,1.0000,33.8054,160.0000
5.010,0.6197,0.02417,0.00993,-0.0097,0.4732,1.0000,33.8937,160.0000
5.020,0.6207,0.02418,0.00990,-0.0096,0.4718,1.0000,33.9761,160.0000
5.030,0.6212,0.02422,0.00994,-0.0095,0.4698,1.0000,34.0979,160.0000
5.040,0.6216,0.02426,0.01000,-0.0094,0.4676,1.0000,34.2302,160.0000
5.050,0.6221,0.02430,0.01004,-0.0092,0.4656,1.0000,34.3550,160.0000
5.060,0.6227,0.02433,0.01005,-0.0091,0.4636,1.0000,34.4721,160.0000
5.070,0.6235,0.02435,0.01006,-0.0090,0.4618,1.0000,34.5806,160.0000
5.080,0.6243,0.02436,0.01005,-0.0089,0.4601,1.0000,34.6841,160.0000
5.090,0.6252,0.02438,0.01003,-0.0088,0.4585,1.0000,34.7801,160.0000
5.100,0.6261,0.02439,0.01000,-0.0087,0.4570,1.0000,34.8700,160.0000
5.110,0.6271,0.02440,0.00996,-0.0086,0.4557,1.0000,34.9538,160.0000
5.120,0.6278,0.02443,0.00997,-0.0085,0.4539,1.0000,35.0572,160.0000
5.130,0.6282,0.02448,0.01004,-0.0084,0.4517,1.0000,35.1927,160.0000
5.140,0.6287,0.02452,0.01009,-0.0083,0.4496,1.0000,35.3189,160.0000
5.150,0.6293,0.02456,0.01011,-0.0082,0.4477,1.0000,35.4368,160.0000
5.160,0.6300,0.02458,0.01012,-0.0081,0.4459,1.0000,35.5471,160.0000
5.170,0.6308,0.02460,0.01012,-0.0080,0.4441,1.0000,35.6518,160.0000
5.180,0.6316,0.02462,0.01011,-0.0079,0.4425,1.0000,35.7490,160.0000
5.190,0.6326,0.02464,0.01008,-0.0078,0.4410,1.0000,35.8397,160.0000
5.200,0.6335,0.02465,0.01005,-0.0077,0.4396,1.0000,35.9250,160.0000
5.210,0.6345,0.02467,0.01002,-0.0076,0.4382,1.0000,36.0088,160.0000
5.220,0.6348,0.02472,0.01010,-0.0075,0.4360,1.0000,36.1435,160.0000
5.230,0.6353,0.02477,0.01016,-0.0074,0.4339,1.0000,36.2724,160.0000
5.240,0.6358,0.02481,0.01019,-0.0073,0.4319,1.0000,36.3921,160.0000
5.250,0.6365,0.02483,0.01021,-0.0072,0.4301,1.0000,36.5043,160.0000
5.260,0.6373,0.02486,0.01021,-0.0071,0.4283,1.0000,36.6111,160.0000
5.270,0.6381,0.02488,0.01020,-0.0070,0.4267,1.0000,36.7109,160.0000
5.280,0.6390,0.02490,0.01018,-0.0069,0.4251,1.0000,36.8039,160.0000
5.290,0.6399,0.02491,0.01015,-0.0068,0.4237,1.0000,36.8913,160.0000
5.300,0.6409,0.02493,0.01011,-0.0067,0.4224,1.0000,36.9732,160.0000
5.310,0.6415,0.02498,0.01016,-0.0066,0.4204,1.0000,37.0896,160.0000
5.320,0.6418,0.02503,0.01023,-0.0065,0.4183,1.0000,37.2175,160.0000
5.330,0.6424,0.02507,0.01027,-0.0064,0.4163,1.0000,37.3398,160.0000
5.340,0.6430,0.02510,0.01030,-0.0063,0.4144,1.0000,37.4545,160.0000
5.350,0.6437,0.02513,0.01031,-0.0061,0.4127,1.0000,37.5621,160.0000
5.360,0.6445,0.02516,0.01031,-0.0060,0.4110,1.0000,37.6631,160.0000
5.370,0.6453,0.02518,0.01029,-0.0060,0.4094,1.0000,37.7581,160.0000
5.380,0.6462,0.02520,0.01027,-0.0059,0.4080,1.0000,37.8466,160.0000
5.390,0.6472,0.02522,0.01024,-0.0058,0.4066,1.0000,37.9300,160.0000
5.400,0.6482,0.02525,0.01021,-0.0057,0.4052,1.0000,38.0147,160.0000
5.410,0.6485,0.02530,0.01030,-0.0056,0.4031,1.0000,38.1439,160.0000
5.420,0.6489,0.02535,0.01037,-0.0055,0.4011,1.0000,38.2672,160.0000
5.430,0.6495,0.02539,0.01041,-0.0054,0.3992,1.0000,38.3842,160.0000
5.440,0.6502,0.02543,0.01043,-0.0053,0.3974,1.0000,38.4921,160.0000
5.450,0.6509,0.02546,0.01044,-0.0052,0.3957,1.0000,38.5952,160.0000
5.460,0.6517,0.02549,0.01044,-0.0051,0.3941,1.0000,38.6919,160.0000
5.470,0.6526,0.02551,0.01042,-0.0050,0.3926,1.0000,38.7819,160.0000
5.480,0.6535,0.02553,0.01040,-0.0049,0.3912,1.0000,38.8670,160.0000
5.490,0.6545,0.02556,0.01037,-0.0048,0.3899,1.0000,38.9472,160.0000
5.500,0.6553,0.02560,0.01037,-0.0047,0.3884,1.0000,39.0384,160.0000
5.510,0.6557,0.02565,0.01046,-0.0046,0.3864,1.0000,39.1633,160.0000
5.520,0.6562,0.02570,0.01052,-0.0045,0.3844,1.0000,39.2829,160.0000
5.530,0.6567,0.02575,0.01056,-0.0044,0.3826,1.0000,39.3917,160.0000
5.540,0.6574,0.02578,0.01059,-0.0043,0.3809,1.0000,39.4996,160.0000
5.550,0.6582,0.02581,0.01060,-0.0042,0.3792,1.0000,39.6001,160.0000
5.560,0.6590,0.02584,0.01059,-0.0041,0.3777,1.0000,39.6917,160.0000
5.570,0.6598,0.02587,0.01058,-0.0041,0.3762,1.0000,39.7834,160.0000
5.580,0.6608,0.02589,0.01056,-0.0040,0.3749,1.0000,39.8665,160.0000
5.590,0.6618,0.02592,0.01052,-0.0039,0.3736,1.0000,39.9455,160.0000
5.600,0.6626,0.02596,0.01053,-0.0038,0.3722,1.0000,40.0323,160.0000
5.610,0.6629,0.02602,0.01062,-0.0037,0.3702,1.0000,40.1535,160.0000
5.620,0.6634,0.02607,0.01068,-0.0036,0.3683,1.0000,40.2682,160.0000
5.630,0.6640,0.02611,0.01073,-0.0035,0.3665,1.0000,40.3773,160.0000
5.640,0.6646,0.02615,0.01076,-0.0034,0.3648,1.0000,40.4816,160.0000
5.650,0.6654,0.02619,0.01077,-0.0033,0.3632,1.0000,40.5796,160.0000
5.660,0.6661,0.02622,0.01077,-0.0032,0.3617,1.0000,40.6726,160.0000
5.670,0.6670,0.02625,0.01076,-0.0031,0.3603,1.0000,40.7599,160.0000
5.680,0.6679,0.02627,0.01074,-0.0031,0.3589,1.0000,40.8417,160.0000
5.690,0.6689,0.02630,0.01072,-0.0030,0.3577,1.0000,40.9189,160.0000
5.700,0.6699,0.02634,0.01068,-0.0029,0.3565,1.0000,40.9924,160.0000
5.710,0.6703,0.02640,0.01077,-0.0028,0.3547,1.0000,41.1006,160.0000
5.720,0.6707,0.02646,0.01085,-0.0027,0.3529,1.0000,41.2138,160.0000
5.730,0.6713,0.02651,0.01091,-0.0026,0.3511,1.0000,41.3201,160.0000
5.740,0.6719,0.02655,0.01095,-0.0025,0.3495,1.0000,41.4212,160.0000
5.750,0.6726,0.02659,0.01098,-0.0024,0.3479,1.0000,41.5176,160.0000
5.760,0.6734,0.02663,0.01099,-0.0024,0.3464,1.0000,41.6087,160.0000
5.770,0.6742,0.02666,0.01100,-0.0023,0.3450,1.0000,41.6952,160.0000
5.780,0.6751,0.02670,0.01099,-0.0022,0.3437,1.0000,41.7758,160.0000
5.790,0.6760,0.02673,0.01097,-0.0021,0.3425,1.0000,41.8529,160.0000
5.800,0.6770,0.02676,0.01095,-0.0021,0.3413,1.0000,41.9257,160.0000
5.810,0.6781,0.02680,0.01092,-0.0020,0.3401,1.0000,41.9955,160.0000
5.820,0.6785,0.02687,0.01102,-0.0019,0.3384,1.0000,42.0998,160.0000
5.830,0.6789,0.02693,0.01110,-0.0018,0.3367,1.0000,42.2048,160.0000
5.840,0.6794,0.02698,0.01117,-0.0017,0.3351,1.0000,42.3057,160.0000
5.850,0.6801,0.02703,0.01121,-0.0016,0.3335,1.0000,42.4028,160.0000
5.860,0.6808,0.02707,0.01125,-0.0015,0.3320,1.0000,42.4944,160.0000
5.870,0.6815,0.02711,0.01126,-0.0014,0.3306,1.0000,42.5829,160.0000
5.880,0.6823,0.02715,0.01127,-0.0014,0.3292,1.0000,42.6669,160.0000
5.890,0.6832,0.02718,0.01127,-0.0013,0.3279,1.0000,42.7466,160.0000
5.900,0.6841,0.02721,0.01125,-0.0012,0.3267,1.0000,42.8222,160.0000
5.910,0.6850,0.02725,0.01123,-0.0012,0.3255,1.0000,42.8943,160.0000
5.920,0.6861,0.02729,0.01120,-0.0011,0.3244,1.0000,42.9624,160.0000
5.930,0.6868,0.02734,0.01123,-0.0010,0.3231,1.0000,43.0436,160.0000
5.940,0.6872,0.02741,0.01133,-0.0009,0.3215,1.0000,43.1419,160.0000
5.950,0.6877,0.02746,0.01141,-0.0008,0.3200,1.0000,43.2397,160.0000
5.960,0.6883,0.02752,0.01147,-0.0007,0.3184,1.0000,43.3341,160.0000
5.970,0.6889,0.02757,0.01152,-0.0006,0.3170,1.0000,43.4242,160.0000
5.980,0.6896,0.02761,0.01155,-0.0006,0.3156,1.0000,43.5108,160.0000
5.990,0.6904,0.02765,0.01157,-0.0005,0.3142,1.0000,43.5937,160.0000
6.000,0.6912,0.02769,0.01158,-0.0004,0.3129,1.0000,43.6729,160.0000
6.010,0.6921,0.02772,0.01158,-0.0003,0.3117,1.0000,43.7473,160.0000
6.020,0.6930,0.02776,0.01156,-0.0003,0.3106,1.0000,43.8188,160.0000
6.030,0.6939,0.02780,0.01155,-0.0002,0.3095,1.0000,43.8864,160.0000
6.040,0.6950,0.02784,0.01152,-0.0002,0.3084,1.0000,43.9511,160.0000
6.050,0.6959,0.02789,0.01152,-0.0001,0.3073,1.0000,44.0195,160.0000
6.060,0.6963,0.02796,0.01163,0.0000,0.3059,1.0000,44.1095,160.0000
6.070,0.6968,0.02803,0.01173,0.0001,0.3045,1.0000,44.1979,160.0000
6.080,0.6973,0.02809,0.01180,0.0002,0.3031,1.0000,44.2845,160.0000
6.090,0.6980,0.02814,0.01186,0.0003,0.3017,1.0000,44.3683,160.0000
6.100,0.6986,0.02819,0.01191,0.0004,0.3004,1.0000,44.4496,160.0000
6.110,0.6994,0.02824,0.01194,0.0004,0.2992,1.0000,44.5270,160.0000
6.120,0.7002,0.02829,0.01196,0.0005,0.2980,1.0000,44.6020,160.0000
6.130,0.7010,0.02833,0.01198,0.0006,0.2968,1.0000,44.6739,160.0000
6.140,0.7019,0.02837,0.01198,0.0006,0.2957,1.0000,44.7428,160.0000
6.150,0.7029,0.02841,0.01197,0.0007,0.2946,1.0000,44.8088,160.0000
6.170,0.7049,0.02849,0.01194,0.0008,0.2926,1.0000,44.9323,160.0000
6.180,0.7060,0.02855,0.01191,0.0008,0.2917,1.0000,44.9911,160.0000
6.190,0.7065,0.02862,0.01201,0.0009,0.2905,1.0000,45.0679,160.0000
6.200,0.7069,0.02869,0.01212,0.0010,0.2892,1.0000,45.1488,160.0000
6.210,0.7074,0.02875,0.01220,0.0011,0.2879,1.0000,45.2296,160.0000
6.220,0.7080,0.02881,0.01228,0.0012,0.2866,1.0000,45.3077,160.0000
6.230,0.7086,0.02887,0.01233,0.0013,0.2854,1.0000,45.3847,160.0000
6.240,0.7093,0.02892,0.01238,0.0014,0.2842,1.0000,45.4596,160.0000
